X;week_key;WS_date;WS_ID;WS_week;WS01_01;WS01_02;WS01_03;WS02_01;WS02_02;WS02_03;WS02_04;WS03_01;WS03_02;WS03_03;WS04_01;WS04_02;WS04_03;WS04_04;WS05_01;WS05_02;WS05_03;WS05_04;WS06_01;WS06_02;WS06_03;WS06_04;WS07_01;WS07_02;WS07_03;WS08_01;WS08_02;WS08_03;WS09_01;WS09_02;WS09_03;WS10_01;WS10_02;WS10_03;WS11_01;WS11_02;WS11_03;WS12_01;WS13_01;WS13_02;WS13_03;WS14_01;WS14_02;WS14_03;WS15_01;WS15_02;WS15_03;WS33_01;WS33_02;WS33_03;WS33_04;WS33_05;WS16_01;WS16_02;WS16_03;WS16_04;WS17_01;WS17_02;WS17_03;WS18_01;WS18_02;WS18_03;WS18_04;WS18_05;WS18_06;WS18_07;WS18_08;WS18_09;WS18_10;WS19_01;WS19_02;WS19_03;WS19_04;WS20_01;WS20_02;WS20_03;WS21_01;WS21_02;WS21_03;WS22_01;WS22_02;WS22_03;WS22_04;WS22_05;WS22_06;WS23_01;WS23_02;WS23_03;WS24_01;WS24_02;WS24_03;WS25_01;WS25_02;WS25_03;WS26_01;WS26_02;WS26_03;WS27_01;WS27_02;WS28_01;WS28_02;WS28_03;WS29_01;WS29_02;WS29_03;WS31_01;WS30_01;WS32_01
;p0b68lt2-5;2023-06-25;p0b68lt2;5;1;2;3;6;1;1;1;6;5;7;6;4;5;5;5;7;1;7;1;1;1;7;7;7;7;7;7;7;7;7;5;1;1;1;1;1;1;5;5;5;4;7;7;7;1;1;1;1;5;5;2;1;7;7;7;7;4;7;7;1;4;1;1;1;2;1;1;5;1;1;1;2;5;2;1;3;1;1;1;1;1;1;4;3;3;1;1;1;1;1;1;1;1;1;1;1;2;4;2;2;2;2;1;1;1;9;9;9
;tso8ntq4-5;2023-06-25;tso8ntq4;5;5;5;5;5;5;6;6;3;3;3;4;1;1;1;3;3;5;5;5;5;3;3;5;5;5;;;;3;3;3;5;4;4;4;4;4;5;5;4;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;3;6;5;4;5;5;4;5;1;6;2;3;3;3;4;4;4;5;5;4;4;4;4;5;5;5;5;5;5;4;4;4;5;5;5;5;5;5;5;5;1;4;4;9;9;9
;czen5l0x-5;2023-06-25;czen5l0x;5;2;2;1;7;7;7;7;5;5;4;4;5;4;5;3;4;3;4;6;7;4;4;6;5;5;3;4;4;2;2;1;1;1;2;5;2;6;1;4;4;4;5;5;6;5;4;4;1;1;2;2;1;3;4;2;3;7;6;7;6;7;1;6;5;4;6;7;6;2;7;7;6;7;1;3;1;6;4;7;7;5;2;4;5;5;5;4;4;4;4;4;6;7;6;2;1;1;1;1;1;1;1;3;3;2;9;9;9
;5p7u6ncy-5;2023-06-25;5p7u6ncy;5;3;1;3;5;4;6;6;6;6;7;5;5;6;6;6;7;7;5;2;2;2;1;5;5;6;3;4;5;4;6;6;5;4;5;3;4;5;3;5;3;5;5;3;5;3;4;4;5;4;4;5;5;5;3;5;4;5;6;5;5;4;1;3;2;2;3;3;4;3;5;4;5;5;5;3;3;5;3;5;6;4;5;5;4;3;3;5;3;5;4;4;4;4;5;5;3;5;4;5;5;4;3;5;5;5;9;9;9
;dxrf7y3e-5;2023-06-25;dxrf7y3e;5;2;3;2;3;1;2;2;5;6;5;7;7;5;4;6;5;6;5;3;3;2;3;4;5;5;7;7;7;4;3;3;3;1;3;2;2;2;4;5;5;5;5;5;5;2;2;1;1;1;1;1;1;4;2;4;4;4;5;5;2;5;1;3;3;4;2;2;4;1;4;1;5;5;2;2;3;3;4;3;3;4;2;4;4;4;1;1;1;2;2;2;2;2;2;1;1;3;1;1;1;1;1;3;1;1;9;9;9
;450lb03u-5;2023-06-25;450lb03u;5;2;2;2;2;2;2;2;6;6;6;6;4;4;6;7;7;7;7;1;1;1;1;6;6;6;7;7;7;6;6;6;1;1;1;1;1;1;4;5;6;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;5;5;5;4;4;4;2;2;4;4;2;2;1;1;1;1;1;1;1;1;1;3;3;3;5;5;3;4;4;4;4;3;9;9;9
;lckb6r1n-5;2023-06-25;lckb6r1n;5;5;4;4;4;5;4;4;4;4;5;4;5;5;4;4;3;3;4;5;5;4;5;5;5;5;5;4;4;4;4;5;4;7;7;5;5;5;5;4;5;5;5;4;5;5;5;5;5;4;5;4;4;5;5;4;4;5;4;4;5;4;4;4;4;4;5;4;4;5;5;4;4;4;4;3;3;5;4;4;4;4;5;4;5;3;4;4;4;4;5;4;5;4;4;4;4;5;4;4;4;4;4;4;4;4;9;9;9
;wxuuhz4k-5;2023-06-26;wxuuhz4k;5;2;2;2;4;5;4;4;2;2;2;2;2;2;4;2;2;2;3;3;3;2;2;4;4;4;1;1;3;3;1;2;4;1;4;5;4;1;4;4;4;4;5;5;5;4;4;4;3;5;3;3;5;3;2;3;3;6;6;6;4;2;1;2;2;5;4;4;4;2;1;1;2;4;2;2;2;5;5;5;5;5;1;4;5;5;1;1;1;1;1;1;2;2;2;5;5;2;6;5;5;5;5;5;4;6;9;9;9
;dyfs8gmt-5;2023-06-26;dyfs8gmt;5;2;2;2;3;3;2;3;6;6;6;6;6;6;4;7;7;7;5;1;1;1;3;6;6;6;6;6;6;6;6;6;1;1;1;1;1;1;5;5;6;6;3;3;5;3;3;3;3;3;3;3;5;6;5;6;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;6;6;6;6;6;3;3;5;5;5;3;1;1;1;6;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;9;9;9
;2ze615ki-5;2023-06-26;2ze615ki;5;1;1;1;3;3;2;3;5;4;3;5;5;5;4;6;7;5;5;4;4;2;4;5;5;5;7;7;7;4;4;2;4;5;4;3;2;1;3;5;5;5;4;4;4;2;1;1;1;1;1;1;1;4;2;2;1;2;3;3;1;1;1;1;1;1;1;3;4;1;3;1;1;3;2;2;2;3;3;3;3;3;2;4;2;2;1;1;1;1;1;1;1;1;1;2;2;2;3;2;2;1;1;1;1;3;186;186;120
;425r1bwh-5;2023-06-26;425r1bwh;5;6;5;6;5;5;4;6;5;4;6;6;5;6;6;6;7;5;5;2;2;1;2;6;6;7;6;5;3;6;7;6;4;6;6;6;3;3;4;6;6;7;6;5;5;3;5;6;6;5;6;6;4;5;4;5;6;6;5;6;6;5;4;5;6;7;7;5;6;6;2;2;3;2;6;5;5;6;5;6;4;5;5;5;5;4;4;5;5;4;5;5;4;5;6;6;5;6;5;5;5;6;4;4;5;5;9;9;9
;68dv6jfc-5;2023-06-26;68dv6jfc;5;1;3;1;6;1;1;1;4;4;4;5;5;5;1;5;6;6;6;3;1;2;1;6;6;6;4;4;5;5;3;5;1;3;2;3;3;4;6;3;4;4;5;6;6;1;1;1;1;1;1;1;1;3;1;3;1;3;6;4;5;5;1;1;1;1;1;3;4;6;5;2;5;2;1;1;1;1;1;1;2;3;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;9;9;9
;ti6i0zmo-5;2023-06-26;ti6i0zmo;5;4;5;4;6;4;5;5;5;5;5;5;5;5;5;5;4;4;4;2;2;2;4;5;6;6;4;5;5;5;5;5;6;2;5;4;3;3;5;5;5;4;6;6;6;3;3;3;3;3;3;3;2;3;3;4;4;5;5;5;6;3;6;6;5;5;5;4;6;3;5;1;4;5;5;4;5;5;5;3;5;4;4;4;6;6;3;3;3;3;4;4;2;2;2;4;4;4;4;4;4;4;4;4;5;5;9;9;9
;imz1sz6d-5;2023-06-26;imz1sz6d;5;3;4;4;4;3;1;4;3;3;3;3;2;5;5;7;6;5;6;3;3;5;3;3;4;3;5;2;4;3;3;3;3;4;3;3;5;3;3;5;5;3;3;4;3;4;4;2;2;2;5;2;4;3;3;3;4;3;3;3;4;4;4;3;3;6;3;3;3;3;4;2;4;4;3;4;3;3;3;4;4;3;3;3;3;3;4;4;3;4;3;1;4;3;4;4;3;4;2;5;5;5;5;3;1;3;9;9;9
;gwiydcrx-5;2023-06-26;gwiydcrx;5;1;2;1;3;1;1;2;6;5;5;7;6;7;5;6;7;7;7;1;2;1;4;5;5;7;7;7;7;6;3;5;5;1;1;1;1;1;5;7;7;7;7;7;7;1;1;1;1;1;1;1;1;7;6;7;6;5;7;3;6;5;2;2;1;2;1;1;6;1;2;1;1;6;7;5;5;2;2;1;4;4;5;6;4;5;1;1;1;1;1;1;1;1;1;2;1;1;3;2;2;1;1;1;1;3;9;9;9
;o1uyl68o-5;2023-06-26;o1uyl68o;5;2;3;2;2;1;2;2;6;6;5;5;6;5;3;7;6;7;7;1;1;1;1;7;7;6;7;6;7;5;4;5;1;1;1;1;1;1;6;5;4;4;5;4;5;2;3;1;5;4;4;5;4;2;2;3;2;5;4;3;3;2;6;3;2;3;3;2;2;5;5;1;3;4;5;4;5;3;2;1;3;3;4;4;4;5;1;1;1;1;1;2;1;1;1;5;4;4;5;5;5;4;5;5;4;4;9;9;9
;p2dmw02s-5;2023-06-26;p2dmw02s;5;1;2;1;2;3;2;2;6;5;6;5;4;5;2;6;7;6;7;1;1;1;1;6;7;6;7;7;7;5;4;5;1;1;1;4;4;4;4;5;4;5;4;4;4;3;5;4;3;2;5;2;2;4;4;4;5;4;4;4;3;2;2;5;3;2;2;2;1;1;4;1;3;5;4;4;4;5;5;5;4;4;2;3;5;5;1;1;1;1;2;1;1;1;1;4;4;4;4;5;4;4;4;6;6;3;9;9;9
;sw3sous1-5;2023-06-26;sw3sous1;5;5;6;4;7;3;2;4;3;5;7;4;6;2;4;6;6;6;6;2;2;2;2;3;3;3;6;7;7;4;4;4;2;2;2;4;3;2;6;2;2;4;6;6;6;1;3;1;1;1;1;1;1;5;4;5;4;7;6;7;6;6;3;6;6;3;5;2;7;1;4;1;1;6;5;3;4;4;4;4;7;6;5;5;6;6;3;2;1;6;5;5;4;4;4;1;1;1;2;2;2;2;2;2;4;4;9;9;9
;ismmvezu-5;2023-06-26;ismmvezu;5;3;5;3;3;2;2;2;4;3;3;3;3;2;3;2;3;3;2;6;5;5;5;5;4;6;6;5;5;6;6;5;4;5;3;3;2;2;5;5;5;5;5;6;6;2;2;2;2;2;2;2;3;3;2;3;2;4;4;4;3;3;2;2;2;5;2;2;5;1;1;2;2;4;2;2;2;2;2;2;4;3;4;5;5;4;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;7;4;5;9;9;9
;efwegi6z-5;2023-06-27;efwegi6z;5;2;2;3;3;4;3;2;6;6;7;6;6;6;5;6;7;7;6;2;2;1;2;5;5;5;;;;6;5;6;1;1;1;2;1;1;4;5;5;6;7;7;7;4;3;3;2;2;2;2;2;5;2;6;5;3;5;7;2;4;1;2;2;2;1;3;1;1;3;1;3;4;7;6;6;5;7;7;7;6;4;6;7;6;1;1;1;2;2;1;1;1;1;5;6;6;5;5;3;3;4;2;2;2;9;7;7
;bkij1ijo-5;2023-06-27;bkij1ijo;5;1;1;1;1;1;1;1;5;5;4;6;5;4;5;7;6;7;7;2;1;1;2;6;6;6;6;6;6;5;4;5;1;2;2;2;1;2;4;5;4;5;2;2;3;2;1;1;1;2;2;1;1;2;2;1;2;1;2;2;1;2;3;2;2;3;2;2;2;3;4;3;2;3;2;3;2;2;1;2;1;2;3;2;2;1;4;4;4;3;2;3;3;3;2;2;3;2;2;2;2;1;2;3;2;2;9;9;9
;eakrjt32-6;2023-06-30;eakrjt32;6;2;2;5;5;5;6;3;6;6;4;6;6;4;4;7;7;4;4;1;1;2;4;6;6;6;7;7;7;5;5;5;1;1;1;4;1;1;3;2;2;6;6;6;6;3;5;5;5;5;5;4;4;5;5;3;3;5;5;5;2;5;5;3;3;3;5;5;5;5;6;1;5;5;5;5;5;1;3;3;5;5;4;5;5;5;1;1;1;2;2;2;2;2;2;5;6;4;5;5;6;6;5;5;3;5;9;9;9
;dxrf7y3e-6;2023-07-02;dxrf7y3e;6;3;4;3;5;3;3;2;5;5;5;6;6;5;4;4;6;6;5;2;3;2;4;5;4;5;7;6;7;4;4;3;2;1;1;3;3;2;4;5;5;5;5;5;5;2;2;2;1;1;1;1;1;3;2;3;3;3;3;3;3;3;1;3;3;3;2;1;4;2;4;1;4;4;2;2;2;3;3;3;4;4;3;3;4;4;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;3;2;1;9;9;9
;11otr2gh-6;2023-07-02;11otr2gh;6;3;1;1;2;3;3;5;5;5;6;6;6;5;5;5;7;7;7;1;1;1;5;7;7;6;7;7;5;7;6;7;1;1;2;1;1;1;2;6;6;7;6;5;7;1;5;1;1;3;3;1;3;4;2;6;7;1;5;7;1;2;1;2;1;3;1;2;4;1;2;1;3;1;4;4;1;1;1;1;5;1;5;3;5;5;1;1;1;1;1;2;2;2;2;3;4;6;2;2;1;1;1;1;5;5;9;9;9
;1hpx6k84-6;2023-07-02;1hpx6k84;6;1;1;1;1;1;1;1;4;3;5;3;5;5;6;5;7;3;7;1;1;1;1;4;5;6;5;6;4;6;5;6;1;1;1;4;1;1;7;5;5;6;7;7;7;1;1;1;1;1;1;1;1;4;2;1;1;5;3;6;2;1;7;1;1;1;1;1;1;1;4;7;3;4;5;5;4;1;1;1;1;1;4;4;3;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;9;9
;lbazafhl-6;2023-07-02;lbazafhl;6;1;1;1;6;1;6;1;6;6;6;6;5;4;3;7;7;7;7;1;1;1;1;6;6;6;6;6;6;6;6;6;1;1;1;6;5;5;5;3;3;3;5;4;5;3;3;2;4;3;3;3;3;3;2;3;2;6;6;5;3;2;3;2;2;3;3;3;6;1;1;1;1;4;1;3;3;6;6;7;6;5;4;3;5;5;4;3;3;6;5;6;6;6;6;3;4;3;5;4;4;4;3;6;6;4;9;9;9
;u4x5lzw2-6;2023-07-02;u4x5lzw2;6;2;2;2;2;3;3;2;4;4;5;3;2;3;2;6;6;6;7;2;2;1;3;2;3;4;5;5;5;2;2;2;1;1;1;1;1;1;2;3;4;4;3;3;3;2;2;1;1;1;2;1;1;1;1;1;1;3;3;3;3;3;3;1;3;3;3;2;3;1;3;1;3;3;2;2;2;1;4;4;3;3;2;1;3;3;1;1;1;4;1;4;4;4;4;1;1;1;1;1;1;1;1;4;4;2;9;9;9
;6g12mrih-6;2023-07-02;6g12mrih;6;3;3;3;3;3;3;3;7;7;7;7;7;7;7;7;7;7;7;1;1;1;1;7;7;7;7;7;7;6;6;6;1;1;1;1;1;1;6;5;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;2;2;2;2;2;2;3;3;2;2;2;2;2;5;5;5;1;1;1;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;5;5;5;5;5;5;5;5;5;5;5;9;9;9
;tso8ntq4-6;2023-07-02;tso8ntq4;6;3;3;3;6;6;6;6;5;3;5;5;3;2;2;5;5;5;5;5;4;4;4;6;6;6;;;;4;4;4;3;1;3;2;2;2;6;3;3;3;6;6;6;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;1;6;1;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4;4;4;5;5;5;5;5;5;5;5;6;6;6;1;4;4;9;9;9
;rf863cqc-6;2023-07-02;rf863cqc;6;5;5;6;3;1;1;5;5;5;6;5;5;4;6;3;3;5;3;1;1;1;5;4;5;6;7;7;7;6;6;6;2;1;1;6;5;5;2;5;5;5;2;2;2;1;1;1;1;4;4;1;1;3;3;3;3;2;2;2;1;2;1;2;5;5;1;2;1;1;3;1;1;1;3;5;4;2;1;1;1;4;1;3;1;1;1;1;1;2;2;2;5;5;5;2;2;2;2;2;1;1;1;5;5;2;9;9;9
;tmnfi26g-6;2023-07-02;tmnfi26g;6;4;5;3;6;4;5;5;4;3;4;4;4;5;4;7;7;2;3;1;1;1;1;6;6;5;6;7;5;4;6;5;3;4;2;5;4;4;4;3;4;3;5;6;5;2;4;2;5;5;6;5;5;5;6;5;5;5;6;5;4;5;6;5;5;5;5;6;5;5;5;1;2;3;4;5;4;4;5;5;3;4;5;4;4;4;4;5;4;4;4;4;4;4;5;5;2;3;5;4;4;3;3;3;3;3;9;9;9
;judkv65u-6;2023-07-02;judkv65u;6;1;1;1;2;1;1;1;5;5;5;5;5;5;5;7;7;7;7;1;1;1;1;5;5;5;5;5;5;5;6;6;2;2;2;2;1;1;6;5;5;5;6;6;6;6;6;6;6;6;6;6;7;6;6;6;6;2;2;2;2;2;1;1;1;1;1;1;2;1;1;1;1;1;5;5;5;5;5;5;4;5;5;5;5;5;2;2;2;2;2;1;1;1;1;7;7;7;7;7;7;7;7;6;6;6;9;9;9
;1yqt7phg-6;2023-07-02;1yqt7phg;6;1;2;1;6;7;7;6;5;3;4;5;5;3;5;6;4;2;1;4;4;5;3;4;4;3;7;6;6;5;5;3;1;1;2;6;6;6;7;2;2;2;3;2;3;5;5;7;6;5;5;6;6;3;4;4;3;5;5;7;6;6;2;2;2;4;3;7;7;7;7;7;7;7;3;3;3;5;5;5;3;6;1;4;5;5;3;3;4;3;4;5;5;4;5;5;5;5;6;5;5;6;6;6;2;6;9;9;9
;gwiydcrx-6;2023-07-02;gwiydcrx;6;4;4;1;2;2;1;1;5;6;7;5;5;4;3;5;7;6;6;1;1;1;5;7;7;7;7;7;7;6;4;6;2;1;1;1;1;1;5;6;6;5;7;7;7;1;1;1;1;2;1;1;1;5;5;5;5;5;5;7;4;5;2;2;1;3;2;1;5;1;1;1;1;6;5;5;5;1;1;1;3;2;5;5;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;9;9;9
;t4kcx7y1-6;2023-07-02;t4kcx7y1;6;3;3;2;3;2;3;3;3;3;3;5;6;5;5;7;6;6;5;2;3;2;2;3;4;3;6;7;5;3;2;3;3;2;3;3;3;3;3;5;5;4;4;3;4;4;3;1;2;3;2;3;4;4;4;4;3;3;3;3;2;2;3;3;3;4;3;2;2;2;2;3;3;2;3;3;4;3;3;4;2;4;4;4;4;3;3;3;2;5;4;5;4;4;2;3;3;3;2;2;2;3;4;3;3;4;9;9;9
;nrg5izie-6;2023-07-02;nrg5izie;6;3;3;2;4;3;2;5;5;6;6;6;6;5;4;7;7;5;6;1;1;1;2;3;6;5;6;6;6;6;6;5;3;1;1;3;1;2;2;5;5;6;3;2;4;2;2;2;2;2;4;2;3;3;2;4;6;2;5;4;2;2;3;1;2;1;3;2;2;1;6;1;3;5;2;2;2;4;3;3;2;5;2;4;5;4;2;2;2;6;3;5;2;3;3;2;3;3;5;3;3;4;3;3;5;4;9;9;9
;7m7bw33l-6;2023-07-02;7m7bw33l;6;7;7;7;7;7;1;1;5;4;5;7;7;7;7;4;6;5;5;1;1;1;1;7;7;7;7;7;7;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;1;4;1;2;1;1;1;7;5;5;5;5;7;7;7;7;4;1;1;4;4;4;3;7;7;3;1;1;1;4;7;4;1;5;4;7;7;5;7;7;7;1;1;1;1;5;3;3;3;3;1;1;1;3;3;3;3;3;1;1;3;9;9;9
;wxuuhz4k-6;2023-07-02;wxuuhz4k;6;3;3;3;4;4;5;2;3;4;4;4;4;4;4;4;5;5;4;2;2;2;2;5;5;5;3;3;4;4;4;4;2;1;1;1;1;1;3;4;4;4;4;4;6;4;3;2;3;3;2;3;4;3;2;2;2;4;4;5;3;2;1;4;2;3;4;3;4;1;1;1;2;5;3;4;4;3;2;2;5;5;3;5;4;4;1;1;1;1;1;1;2;2;2;4;5;4;6;5;5;5;5;4;2;6;9;9;9
;j7y9s9mo-6;2023-07-02;j7y9s9mo;6;1;1;1;6;6;6;6;3;4;4;3;4;4;4;6;6;6;6;1;1;1;2;4;4;5;7;7;7;5;5;5;1;1;1;4;4;1;3;2;2;2;6;6;6;2;2;2;2;2;2;1;2;3;3;3;4;6;7;6;3;2;5;5;4;5;4;5;7;2;1;5;5;4;1;2;2;6;6;6;5;5;2;2;4;4;7;7;7;6;6;6;7;7;7;2;2;2;1;1;2;2;2;7;5;4;9;9;9
;efwegi6z-6;2023-07-02;efwegi6z;6;1;1;1;2;2;1;1;6;7;7;5;6;5;6;7;7;7;6;1;1;1;2;6;5;5;;;;4;5;6;1;1;1;2;2;1;7;6;7;6;6;6;6;5;7;4;3;2;2;2;3;7;5;6;7;5;5;7;2;6;2;3;3;2;3;6;5;2;1;1;3;4;7;5;6;1;3;2;6;6;5;6;7;6;1;1;1;2;1;1;1;2;2;3;4;3;5;5;3;2;3;2;2;2;9;7;7
;9324scyl-6;2023-07-02;9324scyl;6;6;5;5;3;3;4;4;6;6;5;6;6;5;5;5;6;6;6;2;1;2;2;6;6;6;7;7;6;5;5;4;2;2;2;1;3;2;3;4;4;4;7;7;5;1;1;1;2;1;2;2;1;1;2;1;1;3;3;2;2;2;2;2;2;3;2;1;1;1;2;3;2;2;4;4;4;4;4;2;5;3;4;4;4;4;1;1;2;3;3;3;4;4;4;2;3;2;2;2;1;1;2;2;1;2;9;9;9
;gy0dk4ej-6;2023-07-02;gy0dk4ej;6;4;5;3;4;3;3;3;5;5;2;5;4;4;5;6;6;6;6;3;2;2;3;6;6;6;5;5;5;5;5;5;4;1;1;2;2;2;4;5;5;5;6;6;6;3;2;2;2;2;2;2;2;5;4;5;4;5;5;5;2;2;2;2;2;2;2;4;3;1;4;3;3;3;4;4;4;2;2;2;3;4;3;3;3;3;1;1;1;2;2;2;2;2;2;4;4;4;5;5;3;3;3;4;4;4;9;9;9
;lckb6r1n-6;2023-07-02;lckb6r1n;6;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;5;5;4;4;4;7;4;4;4;5;5;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;4;4;4;3;4;4;5;4;4;4;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;5;4;4;4;4;9;9;9
;o1uyl68o-6;2023-07-02;o1uyl68o;6;3;2;3;2;3;2;3;5;5;7;7;4;2;1;7;7;7;7;1;1;1;1;7;7;6;7;7;7;6;7;6;1;1;1;2;3;1;4;4;4;4;5;6;6;2;3;2;4;4;4;4;4;5;4;5;4;3;5;6;1;2;6;4;4;4;5;5;5;5;5;1;3;5;4;4;4;5;4;5;5;5;3;2;7;6;4;4;4;4;4;4;1;1;1;4;4;4;5;5;4;5;4;5;4;3;9;9;9
;mbgamfzg-6;2023-07-02;mbgamfzg;6;6;5;5;2;2;2;2;6;6;6;5;5;5;5;5;5;5;4;1;1;1;2;6;6;6;5;5;5;6;6;6;2;2;2;4;4;5;6;5;5;5;6;6;6;4;5;4;5;5;5;5;4;6;6;6;6;5;5;5;2;2;2;2;2;2;2;2;4;2;3;3;3;3;5;5;5;2;2;2;4;4;5;4;5;5;2;2;2;2;2;2;1;1;1;2;2;2;1;1;4;4;4;3;3;3;9;9;9
;110cu3mn-6;2023-07-02;110cu3mn;6;1;1;1;1;1;1;1;3;4;5;3;2;3;2;3;3;2;5;4;3;5;3;6;6;6;4;3;4;5;4;3;5;6;4;1;1;1;2;4;4;4;6;6;6;1;1;1;1;1;1;1;1;4;1;3;2;2;5;5;2;1;1;1;1;1;1;1;4;1;1;1;1;4;3;2;2;2;2;2;5;5;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;9;9
;u84dgoxj-6;2023-07-02;u84dgoxj;6;2;2;2;5;3;3;3;5;4;3;4;3;3;4;4;5;5;6;2;1;2;2;4;3;3;4;4;5;3;4;2;1;1;2;1;2;1;1;5;5;5;3;4;7;2;2;3;2;2;2;2;1;4;3;3;2;4;6;6;1;2;2;2;2;4;3;2;6;2;2;3;3;2;3;3;2;1;2;3;2;5;3;3;5;5;3;1;1;2;3;3;2;2;3;3;2;2;4;3;5;5;4;2;2;2;9;9;9
;joqn391r-6;2023-07-02;joqn391r;6;1;1;2;2;1;2;2;6;5;6;5;4;5;6;4;3;4;5;5;5;4;5;6;6;6;7;7;7;6;7;6;3;3;4;3;4;3;4;4;3;3;3;2;4;3;2;4;3;3;4;3;4;4;3;4;3;1;2;2;4;3;4;3;4;2;3;4;4;3;3;3;2;3;3;4;3;4;3;5;3;2;3;2;3;2;3;2;2;3;2;3;3;2;3;2;3;2;1;2;2;2;1;3;2;3;;;
;dgw6atpz-6;2023-07-02;dgw6atpz;6;1;2;2;4;2;2;3;6;6;7;6;5;5;6;7;7;7;7;1;1;1;1;6;6;6;7;7;7;6;6;6;1;1;1;2;3;1;5;5;4;5;5;5;5;3;2;1;5;4;5;5;4;4;1;3;5;2;4;4;4;3;2;1;1;1;3;1;6;2;1;2;4;4;4;4;3;2;2;4;3;3;4;4;3;3;1;1;1;1;1;1;1;1;1;4;5;5;5;6;5;6;5;6;5;5;9;9;9
;i44r7zda-6;2023-07-02;i44r7zda;6;1;1;1;1;1;1;1;5;6;6;6;5;6;5;6;7;7;7;1;1;1;1;6;5;5;5;6;6;5;5;5;2;1;1;1;1;1;1;6;4;4;6;6;6;6;4;4;4;4;1;1;1;2;2;2;1;3;2;5;1;1;1;1;1;1;1;1;1;1;1;6;1;2;4;2;4;1;1;1;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;3;2;2;1;1;1;1;1;1;1;9;9;9
;cmil14pe-6;2023-07-02;cmil14pe;6;1;1;1;1;1;1;1;7;7;7;7;7;7;7;6;7;7;7;1;1;1;1;6;6;6;7;7;7;7;7;7;1;1;1;1;1;1;1;4;4;4;4;4;7;1;1;1;1;1;1;1;1;1;1;1;2;2;6;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;5;1;1;1;1;1;1;9;9;9
;2soy75gc-6;2023-07-02;2soy75gc;6;1;4;1;2;1;2;1;6;3;5;5;4;4;4;1;1;1;1;6;7;7;7;7;7;7;7;7;7;6;6;7;4;4;4;1;1;1;7;7;6;7;7;7;7;5;5;5;5;5;5;5;5;7;7;7;6;5;5;5;2;1;1;1;2;2;2;1;7;1;1;1;1;7;2;5;4;4;5;5;7;7;3;7;7;7;1;1;1;1;4;1;2;2;2;7;3;3;5;5;5;5;5;1;6;6;9;9;9
;pir7k37c-6;2023-07-02;pir7k37c;6;1;2;1;1;1;1;2;6;7;7;5;6;7;7;7;7;7;6;1;2;1;1;6;6;5;6;7;5;4;6;6;1;1;1;7;1;6;2;4;4;4;5;4;5;2;2;2;2;1;2;2;1;2;2;1;2;1;3;1;1;1;2;3;3;6;5;4;4;1;3;3;6;5;2;4;3;2;2;4;3;2;4;5;5;5;3;2;2;4;4;3;3;2;2;1;2;1;3;2;2;1;3;7;2;2;9;9;9
;07igutj0-6;2023-07-02;07igutj0;6;2;3;6;5;5;6;7;5;7;7;7;7;7;7;5;4;4;2;3;1;1;5;6;5;6;7;7;7;5;6;5;1;1;1;5;6;6;6;3;3;3;5;6;7;6;6;7;2;2;2;2;2;2;2;2;2;4;4;3;3;4;4;2;4;4;3;4;4;3;5;5;4;5;5;5;4;4;5;4;5;4;5;5;5;4;7;6;6;3;4;4;5;4;5;5;4;5;5;6;6;5;6;6;6;5;240;9;9
